,gid,Animal ID,Level,Level Reason,Special Intake Information,HW,Sex,Microchip ID,Rabies Revaccination Date,Weight,Hold,Current Status,Age,Location,Short URL,Foster Start Reason,Leash Skills,Dog Interaction,Cat Interaction,Kid Interaction,Crate Trained,Potty Skills,Cuddle Meter,Energy/Activity Level,DOB,IntakeDate,Color & Breed,More about me,Play Style,Playgroup Notes,"""Dog Test"" Notes",Behavior Notes,Foster/Home Notes,completed
4759,1210447168762733,A0058621905,L1,L1,,-,N,941010003994528.0,6/4/2026,29,,Adopted,02 year(s) 00 month(s) 07 day(s),Small Animals C2,https://bit.ly/Adopt_BoBo,,,,,,,,,,,6/2/2025," Brown / White Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,6/3/2025 easily handled while in intake and during exam.,,True
4760,1210458690186184,A0058633845,L1,L1,,-,F,,,52,,Adopted,02 year(s) 00 month(s) 06 day(s),Clinic Clinic,,,,,,,,,,,,6/3/2025," White Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,6/4/2025 easily handled while in intake and during exam.,,True
4761,1209767157709414,A0058065806,L2,L2 - OA,,-,N,941010002354941.0,3/27/2026,61,,Trial Adoption,03 year(s) 02 month(s) 17 day(s),Foster Trial Adoption,,Trial Adoption,,,,,,,,,3/23/2023,3/23/2025," Black / White Terrier, American Pit Bull / Mix",,Rough/Rowdy - Outgoing,,"4/16/2025 NOT steerable. hyper, played rough with oreo castellon. vocal. appropriate, non-offensive behavior. ok to go to group but may do best in bombproof group since he isn't steerable. ","3/24/2025 easily handled just very hyperactive.Constantly jumping hyperactive

4/2/2025 He is a very lovable and gentle boy that loves toys and his blanket! He hung out in the pathways office with us after his neuter and loves every one he meets.",,True
4762,1210408100993455,A0058591658,L1,L1,,-,M,,5/29/2026,11,,Available,07 year(s) 00 month(s) 13 day(s),Small Animals 2,https://bit.ly/Adopt_Gene,,,,,,,,,,5/28/2018,5/28/2025, Orange Maltese / Mix,,,,,,,True
4763,1209969594364469,A0058293368,L1,L1,,-,S,941010003966770.0,4/14/2026,55,,Trial Adoption,01 year(s) 01 month(s) 28 day(s),Foster Trial Adoption,https://bit.ly/Adopt-Wendy,Trial Adoption,Walks politely on leash,Has enjoyed interacting with other dogs,,,,,Super cuddler,2-Medium energy,,4/11/2025," Tan / White Terrier, Pit Bull / Mix",,Gentle/Dainty,,"4/30/2025 not steerable at all, seemed to be a freeze response as opposed to disregard of aversive. very sweet and submissive gal. greeted both dogs well, maintained loose body language. disengaged often and was content to socialize or do her own thing. was a bit sick, may do better once over URI. adding to gentle/dainty. poss. helper/greeter",4/13/2025 Easily handled both in the kennel and during the exam.,,True
4764,1209944378455024,A0058272296,L2,L2-BH,,-,N,941010003734116.0,4/10/2026,103,,Trial Adoption,05 year(s) 02 month(s) 01 day(s),Foster Trial Adoption,,Trial Adoption,,,,,,,,,4/9/2020,4/9/2025,Merle Grey / White Great Dane,,,,,"4/10/2025 barrier reactive chill protocol given calmed down a lot Demene can handle while in intake calmed down in exam room recheck behavior to possibly level down once acclimated barks and snaps when gate is approached as well as growls rabies given even after chill protocol he lunged growled and snapped at Andrea from clinic when given rabies vax signs of stress fear air snapping alarm barking growling lifting lip showing teeth during exam 

4/15/2025  Pulled him with no issue today. He had previously been doing some barking and low growls so I didn’t bother him but he was being cool today so we went into a yard. Sniffed around for a bit and then came up to me and let me pet him all over. Leaned into me for ear and butt scratches. Knows sit and paw, took treats very gently. No issue rekenneling.

4/23/2025 Easy in and out of his kennel. SUPER cuddler. Playful, goofy, and food motivated. Very irritated skin, possibly mange. Walks well on leash. No SD seen. No BR seen. Takes treats nicely.  L2-BR

4/23/2025 Easy in and out of his kennel. SUPER cuddler. Playful, goofy, and food motivated. Very irritated skin, possibly mange. Walks well on leash. No SD seen. No BR seen. Takes treats nicely. L2-BR I woke Berlin up from sleeping but he came to the gate and wagged his tail.  Easily leashed, easily walked.  Showed no signs of reaction when walking passed all of the 200 dogs who were showing aggression toward Berlin.  He remained calm.  Berlin allowed for pets and gave a dane lean on me while in the yard.  Put in a medical request.  Leveling down to L2/BH because of previous notes and his medical condition with skin irritation to be on the safe side. -CW",,True
4765,1209831993751284,A0058099190,L2,L2-A,,-,S,941010003981580.0,3/31/2026,45,,Available,04 year(s) 02 month(s) 12 day(s),Foster Foster Home,https://bit.ly/Adopt-Debra,Lack of Space,,Has enjoyed interacting with other dogs,,,,,,,,3/28/2025," Black Mixed Breed, Large (over 44 lbs fully grown) / Mix",,Cafe - Easygoing,,"4/17/2025 broad tail wag when greeting dogs, didn't interact directly but was ok to chill in the yard. handler oriented. ",3/29/2025 conflicting behavior alternates between tail wagging and tail tucked but no aggression shown anxious behavior no aggression shown while in intake opened up with treats during exam,,True
4766,1209439554734523,A0057867288,L1,L1,,+,N,941010002335356.0,2/21/2026,42,,Available,03 year(s) 03 month(s) 22 day(s),Dogs 506 A7,https://bit.ly/Adopt_Darren,,,Has enjoyed interacting with other dogs,,,,,,,2/18/2021,2/18/2025," Grey / White Terrier, Pit Bull / Mix",,Gentle/Dainty - Outgoing,,"4/2/2025 Primary Handler:amberSecondary Handler:ashleyRunners:Scribe: Notes:steerable with the shaker, permanent googly eyes, tolerant, trots around the yard like a horse  

nan",,,True
4767,1210458584980746,A0058626481,L2,L2-SF,,-,M,,6/4/2026,14,Identifying Info,Identifying Info,01 year(s) 00 month(s) 06 day(s),Salon C1,https://bit.ly/Adopt_Bamboozle,,,,,,,,,,6/3/2024,6/2/2025," Black Mixed Breed, Small (under 24 lbs fully grown) / Mix",,,,,6/3/2025 trembling very scared but friendly easily handled signs of stress/fear while in intake. Muzzled for precaution easily handled during exam.,,True
4768,1210203804922680,A0058464601,L1,L1,,-,S,941010003815943.0,5/14/2026,12,,Trial Adoption,02 year(s) 01 month(s) 00 day(s),Foster Trial Adoption,,Trial Adoption,,,,,,,,,,5/8/2025," Wheaten Mixed Breed, Small (under 24 lbs fully grown) / Mix",,,,,5/9/2025 easily handled while in intake and during exam,,True
4769,1210408062134538,A0058591779,L1,L1,,-,M,,5/29/2026,27,Rescue Pending,Available,05 year(s) 00 month(s) 12 day(s),Foster Foster Home,,Transfer Pending,,Lived with dogs,,,Has done well in a crate.,Has done well in a home. ,Super cuddler,2-Medium energy,5/28/2020,5/28/2025, Orange Maltese / Mix,,,,,,,True
4770,1210408100447606,A0058591714,,,,-,F,,6/4/2026,17,Rescue Pending,Available,03 year(s) 00 month(s) 05 day(s),Dog Visiting 060 C7,,,,,,,,,,,5/28/2021,5/28/2025, Orange Maltese / Mix,,,,,,,True
4771,1210447459265977,A0058622890,L1,L1,,,F,941010003961854.0,,14,,Adopted,00 year(s) 02 month(s) 16 day(s),Dog Visiting 060 C6,https://bit.ly/Adopt_Kiwi,,,,,,,,,,3/24/2025,6/2/2025," Black / White Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,6/3/2025 easily handled while in intake and during exam.,,True
4772,1209903687727865,A0058234367,L1,L1,,-,N,985112005593222.0,4/4/2026,92,,Available,07 year(s) 02 month(s) 06 day(s),Dogs 506 A3,https://bit.ly/AdoptBigJolly,,Walks politely on leash,,,,,,,1 - Low energy,4/3/2018,4/2/2025," Black / White Terrier, Staffordshire Bull / Mix",Knows basic commands,,,,4/3/2025 Easily handled in intake and exam.,,True
4773,1210481211453018,A0058647894,L1,L1,,-,M,941010003936370.0,6/6/2026,23,Rescue Pending,Available,02 year(s) 00 month(s) 04 day(s),Receiving 130 13,,,,,,,,,,,6/5/2023,6/5/2025," Black / Brown Mixed Breed, Small (under 24 lbs fully grown) / Mix",,,,,6/5/2025 easily handled in the kennel and during the intake exam. ,,True
4774,1210282669154555,A0058523848,L2,L2-JM,,-,N,941010003999658.0,6/6/2026,48,,Available,01 year(s) 00 month(s) 22 day(s),Dogs 081 B3,https://bit.ly/Adopt_four,,,,,,,,,,,5/17/2025," Grey Terrier, Pit Bull / Mix",,Push/Pull,,"5/23/2025 steerable with shaker can. insecure/unsure, handler oriented, very interest in thoroughly greeting both dogs. initially shied away from attempts to play but after some time began slowly reciprocating. ",5/18/2025 easily handled,,True
4775,1207959193851963,A0056480688,L1,L1,,-,N,941010003244089.0,8/14/2025,57,Rescue Pending,Available,01 year(s) 09 month(s) 07 day(s),Dogs 506 A6,https://bit.ly/Adopt-Audi,,Walks politely on leash,Lived with dogs,,Positive history with kids,Has done well in a crate.,Not potty trained!,,4-High energy,,8/1/2024," Tan Mixed Breed, Large (over 44 lbs fully grown) / Mix","Knows tricks, Knows basic commands",Rough/Rowdy - Outgoing,,"4/15/2025 needs to be neutered. playful, well socialized, loved to play. would fit in well with the rough crowd","8/2/2024 easily handled

4/7/2025 easily handled","4/8/2025 AUDI – Adoption Return 4/6 Does this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain Allergic to pollen, has stomach issues when fed food with lamb ingredientsHow long have you had this dog? 8 monthsThis dog is a Adoption Return (This pet was adopted from this shelter.)What is the main reason you are bringing this dog back to the shelter? Behavioral problemsPlease explain in your own words, why you need to return this dog today He’s been amazing other than slight excitability when around other dogs. Main issue has been submissive urination. If excited, nervous, anxious, scared etc he will urinate on anything or anyone. It’s periodic, not consistent, but when it happens, it’s a lot. He also has separation anxiety which causes him to bust out of his wire kennel (he’s pretty strong). Over the past few weeks, there’s been incidents where I run out to the car, take the other dog outside to use restroom (I take them one at the time), and he will force himself out and urinate all over the house. I was bringing him to begin training tomorrow, but this morning I took our other dog outside to use the restroom, and somehow in under 4 minutes he forced himself out and urinated on all of my living room furniture (sectional, chairs, rugs etc) that now all need replacing from the amount. I love him so much, and he’s otherwise amazing, but I don’t have the resources to consistently be replenishing things ruined even whilst working through the problem getting him trained.While in your care, did this dog live with children? The dog did not live with children, but has met children while with me.If this dog lived with or interacted with children, how old were the children? Between 2-6 years oldHow would you describe this dog's behavior towards the children? Mostly Friendly, Jumps On Them, Too much for them in play (knocks them down, etc)Are there any details about this dog interacting with children that you would like to share? He loves children, just gets excited around them and sometimes isn’t able to recognize that they’re fragile compared to adults.What other animals did this dog live with in your home? Large dog(s)If other animals lived in the home, how well did this dog get along with them? He gets along with other dogs mostly, however he likes to play a lot, as if it doesn’t stop lol. Likes to horse play with other dogs in front of new company. This can sometimes lead to other dogs being aggressive towards him when he doesn’t leave them alone after playing.If this dog met or played with other dogs please describe their body language: Excited, Jumpy, Rough/needs mannersHas this dog ever fought with another dog? If yes, please describe the incident NoHas this dog ever injured another dog? If yes, please describe the incident NoHow does this dog react when they see a prey animal (squirrel, mouse, bird) or cat outside? Unless leashed, he will chase after it.Has this dog ever killed a prey animal or pet? If yes, please describe the incident NoWhere did this dog spend most of their time? BothDo you have a fenced yard? NoIf you do not have a fenced yard, do you: Dog park in community, walks on leashHow did you exercise this dog? We have a large dog park in our community that we brought he and our other dog out to play in regularly.How often did you exercise this dog? 3-4 days a weekWhat kind of collar did you use for this dog? Body harnessHow was this dog on a leash? Some pulling, but manageable, Gets excited when they see other dogsHave you ever taken this dog to a training class? NoWhat commands does this dog know? Sit, lay down, stay, come here, turn around, wait, stopWhich behaviors does this dog need improvement on? Leash pulling, excitability around other dogs, jumping on people, submissive urination, destructivenessWhen the dog played did they typically Jump, Bark, Bite lightlyHow long each day was this dog left alone inside your home? 2-4 hours a day combined.When left inside your home alone, was this dog CratedWhen this dog was left alone did they show any of the following behaviors? Destroyed household items, Urinated/defecated, Barked, Cried, Tried to escape crateIs this dog crate trained? Yes, for 4 hours or less.How often did this dog have potty accidents in the house? Daily, Urinates onlyHow often did this dog destroy things other than toys? 1-2 times a weekIf this dog destroys things, is it only when left alone? YesWhat items did this dog destroy? Couch, rug, chairs, has urinated on walls, chewed carpetWhat does this dog do when a stranger/visitor comes into the house? Gets excited, jumps on visitors unless In crate.What does this dog do when a stranger tries to pet them? Allows them to pet. Super friendly, just jumpy.What does this dog do when you or someone else goes near the food bowl while they are eating? Not food aggressiveWhat does this dog do when someone tries to take away toys, bones, food, or anything the dog decides is valuable? Not aggressiveWhat does this dog do when someone tells them to get off of furniture? Hesitant, but gets off.What is this dog's best quality? Friendliness. Super lovable, super active, loves to runWhat is this dog's worst quality? Urination and destructive tendencies.Check all that apply to this dog's personality: Friendly, Clingy, Fearful, Playful, AffectionateIn your own words, describe this dog's personality Super friendly, loves children and other animals, with lots of youthful puppy energy. Amazing for people with active lifestyles that don’t mind getting dirty. He loves to run. Strong bones and rope toys are his favorite. Likes to feel included in group activities and prefers large spaces where he can play with other dogs.What is this dog afraid of? How do they react? Seemingly harnesses. Loud noises/voices, aggression from other dogsAll dogs have sensitive places His back, under his bellyHave you seen them act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home Loves a large yard where he can play a lot throughout the day.Would you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes

5/23/2025 Timestamp 2025-05-23 17:40:09Dog's name: AudiAnimal ID #: 56480688Does this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain. NoHow long have you had this dog? 1 dayThis dog is a... Dog For The Day (I picked this pet up earlier today for an outing.)What activities did you do with this dog today? Pup cup, a walk, a run, quiet time, playing with toysDid this dog have any interactions with the following? [Dogs ] Positive InteractionDid this dog have any interactions with the following? [Cats] No InteractionDid this dog have any interactions with the following? [Men ] Positive InteractionDid this dog have any interactions with the following? [Women ] Positive InteractionDid this dog have any interactions with the following? [Children ] No InteractionWhat was this dog's activity level? 3-High EnergyHow cuddly was this dog today? 2-I'm affectionate with friends, 3-Play first, then snuggle!How did this dog do on a leash? Some pulling, but manageableDid this dog know any commands? Sit, StayWhat is this dog's best quality, in your opinion? He attaches to one person. Was very snuggly and playful with me compared to my girlfriend or friend. Seems like he really likes to attach to someone.What is this dog's worst quality, in your opinion? Not a bad quality that I saw, very playful but not mean, did very well on the walk with seeing other people and dogs, did not have a lot of pulling.Select any of these apply to the dog's personality: Friendly, Shy, Clingy, Playful, AffectionateDid this dog have an potty accidents? We were outside all day.Did you see this dog act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home. Did not have an interaction with male dogs but did well with a smaller female, just was very playful and was too big for her. He sheds a lot though.Would you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? No",True
4776,1210418617597343,A0058602426,L1,L1,,-,F,,,47,,Available,02 year(s) 00 month(s) 10 day(s),Dogs 088 A3,https://bit.ly/Adopt_Pat,,,,,,,,,,5/29/2022,5/29/2025," Brown / White Terrier, American Pit Bull / Mix",,,,,5/30/2025 easily handled while in intake and during exam.,,True
4777,1210233062147043,A0058484475,STAFF ONLY,STAFF ONLY,,,M,,,0,,Pending Behavior Assessment,,Dogs 203 3,,,,,,,,,,,,5/12/2025, Brindle Cane Corso / Mix,,Pending,,nan,"5/13/2025 Frigid, whale eye, tense muscles, cowers when approached, low growling, hard staring, & showing teeth when kennel is approached. Attempted to complete a partial intake on catchpole, but still could not complete vaccines due to him flailing & thrashing. Will need to be sedated for intake. Cannot safely be handled. 

5/14/2025 approached to assist as intake was walking him to 200 on 2 catch poles. he was bleeding profusely from his nose and mouth in lateral recumbency with dilated eyes and panting heavily. madison stated he was thrashing on catch pole and displayed extremely defensive behavior, unwilling to walk on catch pole, placing his paws on top of the pole and refusing to move. i attempted to place my leash around his waist to provide support but as i touched his rear to prepare him for the leash he stood up to turn and face me. after this, allie was able to remove her catch pole and he walked without issue to 200 while madison held him on catch pole. during my interaction with him, i observed no aggressive behavior. behavior was consistent with stress - avoidant, panting heavily, ears pinned, tail tucked. approached him this morning to observe his condition and he was standing at the front of his kennel looking at me. i offered a few treats tossed into his kennel but he showed no interest. he stayed frozen, keeping his eyes on me until i removed myself from the room. 

5/17/2025 approached front of kennel calmly. ate treats from my hand. once outside he sat for treats and eventually laid down as we interacted. received a very slight tail wag when i initially approached him but nothing else, very neutral behavior. i was able to place a leash on him and he walked willingly with me but after getting past the end of the kennels he pancaked and wouldn't walk further. turned around and he scurried into his run. removed leash without issue. 

5/20/2025 Will take treats gently through the gate. Pooped and peed on himself when trying to leash. Absolutely terrified. Unsuccessful retrieval.  REC: Trazodone, re-test, and socialization enrichment.",,True
4778,1210434443372399,A0058617036,L3,L3-SF/BH,,-,M,941010003851930.0,,29,Identifying Info,Identifying Info,02 year(s) 00 month(s) 07 day(s),Dogs 602 4,https://bit.ly/Adopt_JUJU,,,,,,,,,,,6/1/2025," Brown / Grey Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,6/2/2025 Very nervous doesn't like to be leashed tries to snap when you get close signs of stress/fear alarm barking growling hard staring lifting lip/showing teeth trying to bite/biting while in intake. Muzzled out of precaution during exam.,,True
4779,1210220884238778,A0058478458,L1,L1,,-,F,941010002893417.0,5/14/2026,55,Rescue Pending,Available,01 year(s) 00 month(s) 28 day(s),Dogs 088 A6,https://bit.ly/Adopt_Eclair,,,,,,,,,,,5/11/2025,"Tricolor Black / Brown Mixed Breed, Large (over 44 lbs fully grown) / Mix",,,,,5/12/2025 easily handled in the kennel and during the intake exam. ,,True
4780,1210337793712519,A0058540370,L1,L1,,-,M,941010003659173.0,6/6/2026,32,Rescue Pending,Available,01 year(s) 00 month(s) 19 day(s),Dogs 401 3,https://bit.ly/Adopt_Roger,,,,,,,,,,,5/20/2025," Brown / White Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,Pending,,nan,"5/21/2025 Easily handled but muzzled for precaution, high energy",,True
4781,1210408202247638,A0058591571,L1,L1,,-,S,941010003958836.0,5/29/2026,10,,Available,01 year(s) 00 month(s) 12 day(s),Small Animals 5,,,,,,,,,,,5/28/2024,5/28/2025, Orange Maltese / Mix,,,,,,,True
4782,1210428761664217,A0058603758,L1,L1,,,F,941010003811903.0,,8,,Available,00 year(s) 02 month(s) 04 day(s),Foster Foster Home,https://bit.ly/Adopt_Zucchini,Lack of Space,,,,,,,,,,5/30/2025," Brown Mixed Breed, Small (under 24 lbs fully grown) / Mix",,,,,5/31/2025 easily handled while in intake and during exam.,,True
4783,1210408202253424,A0058591633,L1,L1,,-,N,941010003845776.0,5/29/2026,19,,Available,01 year(s) 00 month(s) 11 day(s),Clinic Clinic,,,,,,,,,,,5/28/2024,5/28/2025, Black / White Maltese / Mix,,,,,,,True
4784,1210077648925973,A0058334966,L3,L3-OA,,-,N,941010003705643.0,5/7/2026,66,,Available,02 year(s) 00 month(s) 08 day(s),Foster Foster Home,https://bit.ly/Adopt-Maxwell,Lack of Space,,,,,,,,,,4/18/2025," Brown Mixed Breed, Large (over 44 lbs fully grown) / Mix",,No PlayGroup-Medical,,5/14/2025 neutral body language at gate. was in catch pen as another assessment occurred and he maintained loose body language and no reactivity. opted to hold onto his leash at the beginning of his assessment - sniffed around the yard for a minute before showing interest in hootie. maxwell trotted behind hootie as she ran playful around the yard but once engaging directly he attempted to mount her and lost steerability. rt after nx,"4/24/2025 Is able to be leashed and walked without issue but tries to bite every time you tried to retrieve the leash off of him. Get OA very quickly and starts nipping and biting. 

4/28/2025 See intake notes.  Becomes OA very quickly. 

4/29/2025 Loose and wiggly at the gate. Dodged the leash and ran outside. Corralled him into the play yard without issue. Aloof. Sniffed around both yards. Accepting of pets all over. Allowed collar to be removed without issue. No negative behaviors seen. Doesn't like to be re-kenneled, but will do so without issue.  Rec: L2-OA/H

5/1/2025 Loose and wiggly at the gate. Dodged the leash and ran outside. Corralled him into the play yard without issue. Aloof. Sniffed around both yards. Accepting of pets all over. Allowed collar to be removed without issue. No negative behaviors seen. Doesn't like to be re-kenneled, but will do so without issue. Rec: L2-OA/HDoes not seem very concerned with wanting attention.  He was fine with being on leash.  Did not give us much.  Leveling down to L3 for now and re-evaluate.  He seemed out of it, probably due to Traz.  Given History we should not take all the way down two levels so approving L3-OA/H. -CW 

5/5/2025 Loose and wiggly at gate, gave a few licks.

5/16/2025 A staff member had Maxwell's kennel door open and was reaching down to pick up his dinner bowl. As she reached in, Maxwell attempted to get out of the kennel. For a moment, Maxwell was stuck between the side of the kennel and the door, while she was holding the door shut. While he was trying to get out, he was growling at her, showing his teeth, and repeatedly snapping at her. She attempted to push him back in with her knee, hands, and the door, but was unsuccessful and instead stepped back to let him out. He ran out into 401 and pushed open a propped door and ran outside by the courtyards. She slowly approached him, placed the leash on him, and he calmly walked with her to the courtyard. 

5/17/2025 put in per Stephanie to get more notes on this pup.

5/19/2025 5/19/25 - Took out Maxwell with 2 volunteers to get some notes and content. Was easy to leash up and put back, he was very independent in the yard, experienced no OA. -Jacob",,True
4785,1210469818939910,A0058637985,,,,,F,,,0,,Under Age,00 year(s) 00 month(s) 07 day(s),Foster Foster Home,,Transfer Pending,,,,,,,,,6/1/2025,6/4/2025," Tan / White Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,,,True
4786,1210469820047510,A0058637975,,,,,M,,,0,,Under Age,00 year(s) 00 month(s) 07 day(s),Foster Foster Home,,Transfer Pending,,,,,,,,,6/1/2025,6/4/2025," Brown / Black Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,,,True
4787,1210324248257681,A0058533340,L1,L1,,,F,941010003997181.0,,15,Rescue Pending,Rescue,00 year(s) 04 month(s) 19 day(s),Foster Foster Home,,Transfer Pending,,Lived with dogs,Positive interaction,Positive history with kids,,,Super cuddler,1 - Low energy,,5/19/2025," Grey / White Mixed Breed, Small (under 24 lbs fully grown) / Mix",,,,,5/20/2025 easily handled while in intake and during exam.,,True
4788,1210469819923322,A0058637962,,,,,M,,,0,,Under Age,00 year(s) 00 month(s) 07 day(s),Foster Foster Home,,Transfer Pending,,,,,,,,,6/1/2025,6/4/2025," Brown / Tan Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,,,True
4789,1210246644000437,A0058492159,L1,L1,,-,S,941010003029823.0,5/19/2026,37,,Available,00 year(s) 08 month(s) 25 day(s),Dogs 067 B3,https://bit.ly/Adopt_Brenda,,Pulls some but manageable,Lived with dogs,Positive interaction,Positive history with kids,,Has done well in a home. ,Super cuddler,1 - Low energy,,5/13/2025," Brindle / White Terrier, Pit Bull / Mix",,Pending,,nan,5/14/2025 easily handled,"6/1/2025 Timestamp 2025-06-01 13:02:24Dog's name: BrendaDoes this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain Yes DoxycyclineHow long have you had this dog? A couple of daysThis dog is a Adoption Return (This pet was adopted from this shelter.)What is the main reason you are bringing this dog back to the shelter? Health of the ownerPlease explain in your own words, why you need to return this dog today We love Brenda she’s a sweetheart I have no complaints animal wise. I fear I am allergic to her I have had constant breakouts & there were fleas on her. We couldn’t risk our cat getting fleas & she’s stopped eating completely since Brenda’s arrival. We would love to keep her but physically and financially overall it just wasn’t compatible.While in your care, did this dog live with children? NoHow would you describe this dog's behavior towards the children? Mostly FriendlyIf this dog has had issues with children that include behavior such as growling, snapping, or showing teeth, please describe the circumstance, tell us how often and give as much detail as possible NoWhat other animals did this dog live with in your home? Small dog(s), Large dog(s), CatsIf other animals lived in the home, how well did this dog get along with them? She got along well with Willow, never invaded her space and was actually submissive when it came toApproaching Willow just didn’t take to her at all but Brenda is a sweetheart.If this dog met or played with other dogs please describe their body language: ExcitedHas this dog ever fought with another dog? If yes, please describe the incident NoHas this dog ever injured another dog? If yes, please describe the incident NoHow does this dog react when they see a prey animal (squirrel, mouse, bird) or cat outside? She minds her business and continues on she doesn’t run or approach.Has this dog ever killed a prey animal or pet? If yes, please describe the incident NoIs there any other information you would like to share about this dog interacting with other animals? An absolute sweetheartWhere did this dog spend most of their time? BothDo you have a fenced yard? NoIf you do not have a fenced yard, do you: Let her do walks without leash to roam but she never ventures off far at all, loves to stay near companion.How did you exercise this dog? Walks and ParkHow often did you exercise this dog? DailyWhat kind of collar did you use for this dog? Buckle collarHow was this dog on a leash? Some pulling, but manageableHave you ever taken this dog to a training class? NoWhat commands does this dog know? Sit, Paw, Lay Down, Go HomeWhich behaviors does this dog need improvement on? She’s more of an emotional support companionWhen the dog played did they typically JumpHow long each day was this dog left alone inside your home? 6 hoursWhen left inside your home alone, was this dog Able to roam freeWhen this dog was left alone did they show any of the following behaviors? None of theseIs this dog crate trained? We never made this dog stay in a crate.How often did this dog have potty accidents in the house? NeverHow often did this dog destroy things other than toys? NeverIf this dog destroys things, is it only when left alone? NoWhat items did this dog destroy? None she was perfect,What does this dog do when a stranger/visitor comes into the house? nothing she walked to see and went back to her bedWhat does this dog do when a stranger tries to pet them? Wags her tail lets them pet herWhat does this dog do when you or someone else goes near the food bowl while they are eating? Nothing she’s not food motivatedWhat does this dog do when someone tries to take away toys, bones, food, or anything the dog decides is valuable? Nothing she’s gentleWhat does this dog do when someone tells them to get off of furniture? Gets down and goes to her bedWhat is this dog's best quality? Her cuddles and her personality she’s amazingWhat is this dog's worst quality? She doesn’t have anyCheck all that apply to this dog's personality: Friendly, Clingy, Goofy, Polite, Fearful, Playful, AffectionateIn your own words, describe this dog's personality Sweet heart that’s loves to cuddle and loungeWhat is this dog afraid of? How do they react? She didn’t show any fears, she whines a bit when being left but not much.All dogs have sensitive places Her tummy but she had a few sores under so I’m assuming that’s whyHave you seen them act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home She’d do great in a family with kids. She loves people and getting love and cuddles. She was house trained and so polite, I didn’t have any issues outside of our cat & my allergies. She’s an amazing dog and trained very well to still be a pup.Would you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes",True
4790,1210469615013974,A0058637929,,,,,F,,,0,,Under Age,00 year(s) 00 month(s) 07 day(s),Foster Foster Home,,Transfer Pending,,,,,,,,,6/1/2025,6/4/2025,"Merle Tan / Brown Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,,,,,,True
4791,1209831940216893,A0058097744,L2,L2-SF,,-,N,941010002936426.0,4/2/2026,34,,Trial Adoption,02 year(s) 02 month(s) 10 day(s),Foster Trial Adoption,https://bit.ly/Adopt_StreetCologne,Trial Adoption,Walks politely on leash,Has enjoyed interacting with other dogs,,,Has done well in a crate.,Has done well in a home. ,Super cuddler,2-Medium energy,,3/28/2025," Blue Black / White Mixed Breed, Medium (up to 44 lbs fully grown) / Mix",,Gentle/Dainty - Outgoing,,"4/16/2025 came in soft w wagging tail. very shy, broke for a little soft play. ",3/29/2025 easily handled while in intake and during exam,"4/18/2025 Timestamp 2025-04-18 18:22:53Dog's name: Street CologneHow long have you had this dog? Just for the dayThis dog is a... Dog For The Day (I picked this pet up earlier today for an outing.)What activities did you do with this dog today? We walked around Bobby Jones, went to a doggie bakery and went to Bold Monk Brewery.Did this dog have any interactions with the following? [Dogs ] Positive InteractionDid this dog have any interactions with the following? [Cats] Positive InteractionDid this dog have any interactions with the following? [Men ] Positive InteractionDid this dog have any interactions with the following? [Women ] Positive InteractionDid this dog have any interactions with the following? [Children ] No InteractionWhat was this dog's activity level? 2-Medium Energy (Alternates rest and play)How cuddly was this dog today? 4-Super snugglerHow did this dog do on a leash? Great on a leashDid this dog know any commands? UnsureWhat is this dog's best quality, in your opinion? He is so sweet and gentleWhat is this dog's worst quality, in your opinion? None that I sawSelect any of these apply to the dog's personality: Friendly, Affectionate, GoofyDid this dog have an potty accidents? We were outside all day.Did you see this dog act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home. Street is the absolute sweetest, best boy. Great in the car, great on leash, super gentle taking food/treats, seems to get along with everyone - just an all around amazing boyWould you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes",True
