,gid_x,Animal ID_x,Level_x,Level Reason_x,Special Intake Information_x,HW_x,Sex_x,Microchip ID_x,Rabies Revaccination Date_x,Weight_x,Hold_x,Current Status_x,Age_x,Location_x,Short URL_x,Foster Start Reason_x,Leash Skills_x,Dog Interaction_x,Cat Interaction_x,Kid Interaction_x,Crate Trained_x,Potty Skills_x,Cuddle Meter_x,Energy/Activity Level_x,DOB_x,IntakeDate_x,Color & Breed_x,More about me_x,Play Style_x,Playgroup Notes_x,"""Dog Test"" Notes_x",Behavior Notes_x,Foster/Home Notes_x,completed_x,parent gid,parent completed,gid_y,Animal ID_y,Level_y,Level Reason_y,Special Intake Information_y,HW_y,Sex_y,Microchip ID_y,Rabies Revaccination Date_y,Weight_y,Hold_y,Current Status_y,Age_y,Location_y,Short URL_y,Foster Start Reason_y,Leash Skills_y,Dog Interaction_y,Cat Interaction_y,Kid Interaction_y,Crate Trained_y,Potty Skills_y,Cuddle Meter_y,Energy/Activity Level_y,DOB_y,IntakeDate_y,Color & Breed_y,More about me_y,Play Style_y,Playgroup Notes_y,"""Dog Test"" Notes_y",Behavior Notes_y,Foster/Home Notes_y,completed_y,AnimalID,CurrentStatus,LevelReason
1785,1209356712086243,A0057809416,L1,L1,,+,S,,,53,,Available,12 year(s) 06 month(s) 18 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1209356661635151,False,1209356661635151,A0057809416,L1,L1,,+,S,941010003705326,2/11/2026,53,,Available,12 year(s) 06 month(s) 22 day(s),Foster Foster Home,,Lack of Space,Walks politely on leash,,,,,,Let's get to know each other before cuddling,1 - Low energy,2/7/2013,2/6/2025, Brown / Black Dutch Shepherd / Mix,,,,,2/7/2025 easily handled ,,False,A0057809416,Available,L1
1786,1209356712086253,A0057809416,L1,L1,,+,S,,,53,,Available,12 year(s) 06 month(s) 18 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1209356661635151,False,1209356661635151,A0057809416,L1,L1,,+,S,941010003705326,2/11/2026,53,,Available,12 year(s) 06 month(s) 22 day(s),Foster Foster Home,,Lack of Space,Walks politely on leash,,,,,,Let's get to know each other before cuddling,1 - Low energy,2/7/2013,2/6/2025, Brown / Black Dutch Shepherd / Mix,,,,,2/7/2025 easily handled ,,False,A0057809416,Available,L1
1787,1209315390020793,A0057782104,L1,L1,,-,N,,,42,,Available,01 year(s) 05 month(s) 21 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1209315419882527,False,1209315419882527,A0057782104,L1,L1,,-,N,941010003063741,2/11/2026,42,,Available,01 year(s) 05 month(s) 25 day(s),Foster Foster Home,https://bit.ly/AdoptTRex,Lack of Space,,Has enjoyed interacting with other dogs,,Positive history with kids,,Still working on it,,2-Medium energy,,2/3/2025," Black Mixed Breed, Medium (up to 44 lbs fully grown) / Mix","Loves toys, Loves car rides",,,"2/12/2025 T-Rex was scared in the kennel, was able to get outside and get fence greetings in.  Went into the play yard was a bit stiff at first, allowed other pup to sniff.  The other pup engaged in play with play bows and he scooted away and gave a small correction and moved away.  Dropped the other pups leash as they became entangled a bit.  T-rex scooted with butt low to the ground. Gentle dainty or lower energy play stay.","2/4/2025 nervous in the kennel otherwise easily handled while in intake easily handled opened up once in the exam room during exam

2/11/2025 Declining QOL","4/1/2025 T-Rex – 2 Week Foster Questionnaire 3/27 General Personality He is a very sweet boy, loves to be close to people. He is full of energy, loves to play all day long, likes running and long walks, squeaky toys are his favorites, he is a good eater, he is good with dogs after a formal introduction, I do not know about cats. He doesn't like the crate, we still working on pouty training.Daily Routine he eats twice a day, needs to go out every 3 hoursWhat food do they eat? dry food, can food, I have noticed no allergies about foodWhat would be an ideal home and family for your foster? An active home, with a lot of attention for him.On a scale of 1 to 5 how housetrained are they? 3Does your foster use a kennel without excessive barking/whining, escape attempts, or destruction? do not like kennel. He will bark, destroy and escapeWhere do they sleep at night? In bed with me!Do they sleep through the night? NoHas he / she been exposed to any kids? If yes, what ages? How did it go? yes, he does fine (7-10)Has he / she been exposed to any cats? If yes, how did it go? has not been exposed to catsDo they prefer men or women? No preferenceDoes he / she live with another dog? yesHas he / she been around other dogs? very interest, alert, intense, needs formal introduction, with time really playfulDoes he / she know any basic commands? Which ones (Sit, stay, come, lay down, etc) ? he knows SITIs your foster dog leash reactive? What makes them bark/lunge on leash? He will bark at some people and dogs from far away, but he is getting betterWhat devices do you use to walk your dog? (Type of harness, collar, etc) collarLeash Walking Rating 4How does your foster do in the car? great< he love itHow does your foster do for a bath? okEnergy level 4How much exercise does it take to tire them out? a lotIf they don't get enough exercise, what happens? gets into everything he can findA perfect day for your foster would include ____________? have company - play with another dogHow cuddly are they? 4Favorite toys or games? squeaky balls toys,Tell us a fun story about your foster he likes to be the leader, he is so funny he wants to be the first to be petted to cuddle with. He works his way to have the best spot to cuddle in the coach with usI love my foster and think he/she is fabulous because _____________? he is a loving baby that needs a lot of loveWhat makes him/her nervous or unhappy? been lonelyOverall, how are your foster's manners? (some examples: Jumps on people? Mouthy? Gets into trash?) he is so excited to see his loves ones, yes he jumps on people, he gets into trash, he still food, he pulls plants out, he will eat your shoes, he might jump from a balconyDoes your foster have any behavioral issues or quirks? he is a normal puppyDoes your foster have any medical issues? no issuesAnything else you want to share? I think he will be a good fit for an active lifestyle, running, hiking. etcFacebook Presence 2Instagram Post Presence 2Instagram Stories Presence 2Nextdoor Presence 2Youtube Presence 2Other social media platforms utilized? noneWhat was the date of the last adoption event you took your foster to? noneWhat prevents you from taking your foster to (more) events? (check all that apply) Dates / times don't work with my scheduleWhat gear & materials do you utilize to help get your foster recognized? (check all that apply) Adopt Me bandana, Adopt Me leashWhen was the last time you took your foster out on the town? yesterdayWhat prevents you from taking your foster out on the town more often? (check all that apply) workWhat do you think is preventing your foster from being its most-adoptable self? (check all that apply) I don't have time to market themHow can we help? Social media partnerPlease include a clear, landscape photo(s) of your foster for us to add to the website https://drive.google.com/open?id=1w_alNAIBDalNmHGACgH7ILhNRh3cl2jBWhat day do you give your foster heartworm and flea/tick preventatives? the 1rst day of the month and I do not have any for AprilAre you interested in adopting your foster pet? NoWould you be willing to have your foster dog transfer to a rescue partner? No, TRex love to be around people. It would not be healthy for him to stay confined in a crate",False,A0057782104,Available,L1
1788,1209315319524362,A0057778590,L1,L1,,-,N,,,54,,Available,05 year(s) 06 month(s) 16 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1209315275549202,False,1209315275549202,A0057778590,L1,L1,,-,N,941010002721541,2/25/2026,58,,Trial Adoption,05 year(s) 06 month(s) 20 day(s),Foster Trial Adoption,https://bit.ly/AdoptMrTift,Trial Adoption,Walks politely on leash,,,,,,Super cuddler,2-Medium energy,2/2/2023,2/2/2025," Tan Terrier, Pit Bull / Mix",,Inconclusive,"3/16/2025 quick test due to injury displayed the most excited tail wag ever when he greeted odessa. whined and slowly followed her around the yard as she attempted to initiate play. no interest in reciprocating. due to limited mobility, would not bring to playgroup. in adopted home would likely do well w a moderate/low energy dog. ","2/16/2025 Leashed Mr Tift and walked outside to the play yard.  Was reactive to other dogs that were reactive in passing through the kennel with hackles raised high.  Was able to get fence greetings, he sniffed and then moved away.  Seemed disinterested.  Once in the play yard he sniffed the play yard a bunch and marked a bit and hackles were up but much less.  Was able to walk up and down the play yard and he sniffed Simba, was a bit stiff but then walked away.  Simba wanted to play and pawed once with out reaction, we moved away due to his injury.  Returned to kennel without any issue. Needs Neuter, possibly do better with a female lower energy pup and very slow meet and greets, after healing from injury

3/22/2025 no pg until cleared by clinic

4/10/2025 4/10/25 SP/KR Mr Tift was easily leashed and taken outside with a wiggly body and a low head, wagging tail.  Met another pup on leash outside, was a bit nervous (hackles up) but stayed loose and wagged tail a bit slower, allowed for sniffing from other pup and even tried to sniff the other pup as well.  Was non reactive on leash or in passing through the kennel through barrier on the way back to his kennel. RE: reccomend Cafe style play/gentle dainty due to healing injury","2/7/2025 Mr Tift who is currently living in the clinic needs a medical foster, he has a dislocated hip and will need an FHO surgery with Dr Flowers at some point at the CAC. Also noting that this pup is BR to other pups in clinic. Growling and snarling when other pups approach. 

2/9/2025 easily handled

2/15/2025 Needs a FHO, Dr Flowers able to do this but most likely needs a dog test beforehand, was a little reactive in the clinic towards other dogs, is currently living across the hallway from the clinic.",,False,A0057778590,Trial Adoption,L1
1789,1209315319549920,A0057778590,L1,L1,,-,N,,,54,,Available,05 year(s) 06 month(s) 16 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1209315275549202,False,1209315275549202,A0057778590,L1,L1,,-,N,941010002721541,2/25/2026,58,,Trial Adoption,05 year(s) 06 month(s) 20 day(s),Foster Trial Adoption,https://bit.ly/AdoptMrTift,Trial Adoption,Walks politely on leash,,,,,,Super cuddler,2-Medium energy,2/2/2023,2/2/2025," Tan Terrier, Pit Bull / Mix",,Inconclusive,"3/16/2025 quick test due to injury displayed the most excited tail wag ever when he greeted odessa. whined and slowly followed her around the yard as she attempted to initiate play. no interest in reciprocating. due to limited mobility, would not bring to playgroup. in adopted home would likely do well w a moderate/low energy dog. ","2/16/2025 Leashed Mr Tift and walked outside to the play yard.  Was reactive to other dogs that were reactive in passing through the kennel with hackles raised high.  Was able to get fence greetings, he sniffed and then moved away.  Seemed disinterested.  Once in the play yard he sniffed the play yard a bunch and marked a bit and hackles were up but much less.  Was able to walk up and down the play yard and he sniffed Simba, was a bit stiff but then walked away.  Simba wanted to play and pawed once with out reaction, we moved away due to his injury.  Returned to kennel without any issue. Needs Neuter, possibly do better with a female lower energy pup and very slow meet and greets, after healing from injury

3/22/2025 no pg until cleared by clinic

4/10/2025 4/10/25 SP/KR Mr Tift was easily leashed and taken outside with a wiggly body and a low head, wagging tail.  Met another pup on leash outside, was a bit nervous (hackles up) but stayed loose and wagged tail a bit slower, allowed for sniffing from other pup and even tried to sniff the other pup as well.  Was non reactive on leash or in passing through the kennel through barrier on the way back to his kennel. RE: reccomend Cafe style play/gentle dainty due to healing injury","2/7/2025 Mr Tift who is currently living in the clinic needs a medical foster, he has a dislocated hip and will need an FHO surgery with Dr Flowers at some point at the CAC. Also noting that this pup is BR to other pups in clinic. Growling and snarling when other pups approach. 

2/9/2025 easily handled

2/15/2025 Needs a FHO, Dr Flowers able to do this but most likely needs a dog test beforehand, was a little reactive in the clinic towards other dogs, is currently living across the hallway from the clinic.",,False,A0057778590,Trial Adoption,L1
1790,1209301347478011,A0057776766,L2,L2-SF,,+,N,,,61,,Available,02 year(s) 06 month(s) 23 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1209301345925690,False,1209301345925690,A0057776766,L2,L2-SF,,+,N,985113005705487,3/5/2026,61,,Available,02 year(s) 06 month(s) 27 day(s),Foster Foster Home,https://bit.ly/Adopt_tiger,Lack of Space,Walks politely on leash,,,,,,Let's get to know each other before cuddling,1 - Low energy,2/2/2023,2/2/2025," Brown / Brindle Mixed Breed, Large (over 44 lbs fully grown) / Mix","Loves toys, Loves car rides",Helper/Greeter,"3/4/2025 Primary Handler:ashley loveSecondary Handler:gillianRunners:devaunte, brittanyScribe:makaylaPlay Style:gentle/daintySociability Category: labeled social - he did not react negatively towards ralph or lauren, but appeared uncomfortable with ralph's attempts to playGreeter/Helper: Significant Incidents: head shy when placing leash on. when i approached him and showed him the collar he began licking my hand and turned his head to continue licking my hand as i attempted to place the collar on him. very fearful in yard even with gentle dainty greeterNotes:tiger kept tail tucked, but coexisted well with lauren. removed ralph prior to tiger's entrance to yard, energy would have been overwhelming. would recommend interactions with a gentle/dainty dog and see if he opens up before bringing him to group.  

5/20/2025 low threshold for play/gets tired easily. can be used as helper/greeter for short periods","nan

3/27/2025 Dog to dog 3/27/25 SP-Cantaloupe met Tiger (M) in the catch pen, gave good fence greetings and they were both allowed off leash and had similar play styles, sniffed each other then both kind of did their own thing and sniffed around the play yard and watched other things outside the play yard, frequently re-sniffing each other.","2/3/2025 Very nervous and unsure, Very scared but sweet easily handled in the kennel and during the intake exam. Muzzled out of precaution

3/2/2025 low energy and quiet in kennel. when approached he maintains neutral body language, takes treats (snappily) and wags his tail when spoken to. ","3/8/2025 TIGER – DFTD 3/5 Does this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain Unknown. He had a severe dry cough and was hacking oftenHow long have you had this dog? 4.5 hoursWhat activities did you do with this dog today? Visited a Kombucha “brewery”, walked part of the Beltline and explored the Cascade Nature Preserve. He loved to “rock climb”Did this dog have any interactions with the following? [Dogs ] No InteractionDid this dog have any interactions with the following? [Cats] No InteractionDid this dog have any interactions with the following? [Men ] Positive InteractionDid this dog have any interactions with the following? [Women ] Positive InteractionDid this dog have any interactions with the following? [Children ] Positive InteractionWhat was this dog's activity level? 1-Low energy (Couch potato)How cuddly was this dog today? 1- Let's get to know each other before cuddling, 2-I'm affectionate with friendsIf this dog met any children on your outing, how would you describe this dog's behavior towards the children? Mostly FriendlyHow did this dog do on a leash? “Freezes”, very timid around cars, sidewalks, stairs and doorways. On nature trails or in quite areas he is glued to your side and walks wellDid this dog know any commands? UnsureWhat is this dog's best quality, in your opinion? Very playful and cuddly once he gets to know you. Loves stuffie toys and playing catch.What is this dog's worst quality, in your opinion? “Freezes” for long periods of time; must be with patient, calm and understanding humansSelect any of these apply to the dog's personality: Friendly, Shy, Fearful, AffectionateDid this dog have an potty accidents? We were outside all day.Did you see this dog act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home Timid at first but warms up quickly. Does great in the car. He would do well in a quiet home. Perfect for home bodies or people who enjoy hiking/walking in remote areas. Very friendly towards men and not aggressive when seeing dogs from a distance. Did not mind people passing by him on bicycles or skateboards. Did not mind baby strollers and didn’t react to children running around him. Doesn’t like loud music or busy streets. Loved to play catch with toys.Would you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes",False,A0057776766,Available,L2-SF
1791,1209301347478021,A0057776766,L2,L2-SF,,+,N,,,61,,Available,02 year(s) 06 month(s) 23 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1209301345925690,False,1209301345925690,A0057776766,L2,L2-SF,,+,N,985113005705487,3/5/2026,61,,Available,02 year(s) 06 month(s) 27 day(s),Foster Foster Home,https://bit.ly/Adopt_tiger,Lack of Space,Walks politely on leash,,,,,,Let's get to know each other before cuddling,1 - Low energy,2/2/2023,2/2/2025," Brown / Brindle Mixed Breed, Large (over 44 lbs fully grown) / Mix","Loves toys, Loves car rides",Helper/Greeter,"3/4/2025 Primary Handler:ashley loveSecondary Handler:gillianRunners:devaunte, brittanyScribe:makaylaPlay Style:gentle/daintySociability Category: labeled social - he did not react negatively towards ralph or lauren, but appeared uncomfortable with ralph's attempts to playGreeter/Helper: Significant Incidents: head shy when placing leash on. when i approached him and showed him the collar he began licking my hand and turned his head to continue licking my hand as i attempted to place the collar on him. very fearful in yard even with gentle dainty greeterNotes:tiger kept tail tucked, but coexisted well with lauren. removed ralph prior to tiger's entrance to yard, energy would have been overwhelming. would recommend interactions with a gentle/dainty dog and see if he opens up before bringing him to group.  

5/20/2025 low threshold for play/gets tired easily. can be used as helper/greeter for short periods","nan

3/27/2025 Dog to dog 3/27/25 SP-Cantaloupe met Tiger (M) in the catch pen, gave good fence greetings and they were both allowed off leash and had similar play styles, sniffed each other then both kind of did their own thing and sniffed around the play yard and watched other things outside the play yard, frequently re-sniffing each other.","2/3/2025 Very nervous and unsure, Very scared but sweet easily handled in the kennel and during the intake exam. Muzzled out of precaution

3/2/2025 low energy and quiet in kennel. when approached he maintains neutral body language, takes treats (snappily) and wags his tail when spoken to. ","3/8/2025 TIGER – DFTD 3/5 Does this dog take any medication or have any known medical issues, injuries, or allergies? If yes, please explain Unknown. He had a severe dry cough and was hacking oftenHow long have you had this dog? 4.5 hoursWhat activities did you do with this dog today? Visited a Kombucha “brewery”, walked part of the Beltline and explored the Cascade Nature Preserve. He loved to “rock climb”Did this dog have any interactions with the following? [Dogs ] No InteractionDid this dog have any interactions with the following? [Cats] No InteractionDid this dog have any interactions with the following? [Men ] Positive InteractionDid this dog have any interactions with the following? [Women ] Positive InteractionDid this dog have any interactions with the following? [Children ] Positive InteractionWhat was this dog's activity level? 1-Low energy (Couch potato)How cuddly was this dog today? 1- Let's get to know each other before cuddling, 2-I'm affectionate with friendsIf this dog met any children on your outing, how would you describe this dog's behavior towards the children? Mostly FriendlyHow did this dog do on a leash? “Freezes”, very timid around cars, sidewalks, stairs and doorways. On nature trails or in quite areas he is glued to your side and walks wellDid this dog know any commands? UnsureWhat is this dog's best quality, in your opinion? Very playful and cuddly once he gets to know you. Loves stuffie toys and playing catch.What is this dog's worst quality, in your opinion? “Freezes” for long periods of time; must be with patient, calm and understanding humansSelect any of these apply to the dog's personality: Friendly, Shy, Fearful, AffectionateDid this dog have an potty accidents? We were outside all day.Did you see this dog act aggressively toward anyone? NoPlease tell us anything you would like us to know about this dog to help us find it an adoptive home Timid at first but warms up quickly. Does great in the car. He would do well in a quiet home. Perfect for home bodies or people who enjoy hiking/walking in remote areas. Very friendly towards men and not aggressive when seeing dogs from a distance. Did not mind people passing by him on bicycles or skateboards. Did not mind baby strollers and didn’t react to children running around him. Doesn’t like loud music or busy streets. Loved to play catch with toys.Would you like to be notified if this animal is ever at risk for euthanasia? YesIf the animal is still here in 30 days, would you like us to check in with you? Yes",False,A0057776766,Available,L2-SF
1792,1209298055978052,A0057774743,L1,L1,,-,S,,,46,,Available,02 year(s) 06 month(s) 23 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1209297945587449,False,1209297945587449,A0057774743,L1,L1,,-,S,,2/17/2026,46,,Available,02 year(s) 06 month(s) 27 day(s),Foster Foster Home,https://bit.ly/Adopt_rosie,Lack of Space,Walks politely on leash,Has enjoyed interacting with other dogs,Does not like cats,,Has done well in a crate.,Has done well in a home. ,I'm affectionate with friends,2-Medium energy,,2/1/2025," Brindle / White Mixed Breed, Large (over 44 lbs fully grown) / Mix","Loves toys, Knows basic commands, Loves car rides, Quiet house guest",Friendly,"2/4/2025 Primary Handler: gillianSecondary Handler: amberRunners: ashley l, deshay, makaylaScribe: mariPlay Style: gentle/dainty, adaptiveSociability Category: socialGreeter/Helper: greeterSignificant Incidents: adapted play style by energy of other dogssteerable, good gg, shy, needed time to warm up, showed rough/rowdy play when reno interacted w her directly, otherwise just watched dogs play

2/5/2025 Primary Handler: amberSecondary Handler: chaseRunners: brittany, makaylaScribe: ashley lPlay Style: push/pullSociability Category: socialGreeter/Helper: greeter (adaptable)Significant Incidents: retested to determine helper/greeter placement - great greeter dogpush/pull play, vocal",,2/2/2025 easily handled in the kennel and during the intake exam. Doesn't like needles. ,,False,A0057774743,Available,L1
1793,1209175246310855,A0057663603,L1,L1,,-,S,,,69,,Available,03 year(s) 07 month(s) 09 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1209175245383652,False,1209175245383652,A0057663603,L1,L1,,-,S,941010002945189,1/31/2026,69,,Available,03 year(s) 07 month(s) 13 day(s),Foster Foster Home,https://bit.ly/AdoptStormee,Lack of Space,Walks politely on leash,,,,Has done well in a crate.,Has done well in a home. ,,4-High energy,1/16/2022,1/16/2025," Grey / Brown Terrier, Pit Bull / Mix","Loves fetch, Loves toys, Knows basic commands, Fast learner, Loves car rides",Friendly,"3/18/2025 Primary Handler: amberSecondary Handler: emilyRunners:Scribe:Play Style: gentle/daintyGreeter/Helper: Significant Incidents: neutral in yard, slight hackle raise on rear, loosened with timeshook it off in yard, very chill, helicopter tail when greeting dogs, tolerant of dogs being nearby and tolerant of ralph being a heat seeking missile ",,1/17/2025 easily handled while in intake and during exam ,"2/15/2025 STOREE – Foster Return 2/14 How long have you had this dog? 2 weeksDoes this dog have any known medical issues, injuries, allergies or on any medication? If yes, please explain. kennel coughWhy are you bringing this dog back to the shelter? time and behaviorWhile in your care, did this dog live with children? NoIf this dog didn't live with children, how often did this dog interact with children? NeverWhat other animals did this dog live with in your home? No other animalsIf this dog met or played with other dogs please describe their body language: JumpyHas this dog ever fought with another dog? If yes, please describe the incident. noHas this dog ever injured another dog? If yes, please describe the incident. noHow does this dog react when they see an outside cat? chaseHow does this dog react when they see a small animal like a squirrel? chaseHas this dog ever killed a prey animal? (mouse, bird, rabbit, etc) If yes, please describe the incident. noHas this dog ever injured or killed another pet? If yes, please describe the incident. noHow does this dog react when they see another dog outside? half the time may barkIs this dog's behavior different on or off leash when they see a dog outside? noWhere did this dog spend most of their time? InsideHow long did this dog spend outside each day? 90 minsDo you have a fenced yard? YesIf you do not have a fenced yard, do you: Walk the dog on a leashHow did you exercise this dog? wakingHow often did you exercise this dog? DailyHow often did you take this dog for leash walks? More than once a dayWhat kind of collar did you use for this dog? Body harnessHow was this dog on a leash?.2 Great on a leash, Some pulling, but manageableHave you ever taken this dog to a training class? NoHave you trained this dog yourself? YesWhat kind of training tools have you tried with this dog? Treats, PraiseWhat commands does this dog know? Sit, Down, Give PawWhich behaviors does this dog need improvement on? Jumping, Barking, Whining, Trash picking, Counter surfing, barks if cratedWhich games does this dog like? FetchWhat type of toys does this dog like? Plush, Squeaky, Bones/Nylabones/ChewsWhen the dog played did they typically... Jump, Bite lightly, Bite hardHow long each day was this dog left alone inside your home? 4 hoursWhen left inside your home alone, was this dog... CratedWhen this dog was left alone did they show any of the following behaviors?.1 Barked, Cried, if. Not cratedpooped in houseIs this dog crate trained? YesHow many hours did this dog stay crated? Less than 4 hoursHow often did this dog have potty accidents in the house? RarelyHow often did this dog destroy things? chewed socksIf this dog destroys things, is it only when left alone? NoWhat items did this dog destroy? chewed socks. Got into paper trashWhat does this dog do when someone knocks at the door? barkWhat does this dog do when a stranger/visitor comes into the house? barkWhat does this dog do when a visitor tries to pet them? enjoysWhat does this dog do when a stranger approaches you on a walk? wags tailWhat does this dog do when a stranger tries to pet them while on a leash with you? wags tailWhat does this dog do when a stranger walks past the car with them inside? nothingWhat does this dog do when unfamiliar people walk by while they are in the yard? barkWhat does this dog do when you or someone else goes near the food bowl while they are eating? nothingWhat does this dog do when someone tries to take away toys, bones, food, or anything the dog decides is valuable? tries to keep it.What does this dog do when someone tells them to get off of furniture? Sometimes listensWhat does this dog do when someone tries to give them a hug? enjoysWhat does this dog do when someone reprimands them? cowersWhat is this dog's best quality? Pretty and happyWhat is this dog's worst quality? whines barks jumps doesnt listenCheck all that apply to this dog's personality: Friendly, Playful, AffectionateIn your own words, describe this dog's personality.. affectionateAll dogs are afraid of something. What is this dog afraid of? How do they react? thunderAll dogs have sensitive places. Where is this dog sensitive about being touched? Describe their reaction. noneAll dogs become annoyed or irritated at times. What annoys this dog? Describe their reaction. doesn't listenHave you seen them act aggressively toward anyone?.NoPlease tell us anything else you would like us to know about this dog. if shes trained professionally she'll be greatIf this dog was heartworm positive, did you start heartworm treatment? NoWould you like to be notified if this animal is ever at risk for euthanasia? Yes",False,A0057663603,Available,L1
1794,1209175246310865,A0057663603,L1,L1,,-,S,,,69,,Available,03 year(s) 07 month(s) 09 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1209175245383652,False,1209175245383652,A0057663603,L1,L1,,-,S,941010002945189,1/31/2026,69,,Available,03 year(s) 07 month(s) 13 day(s),Foster Foster Home,https://bit.ly/AdoptStormee,Lack of Space,Walks politely on leash,,,,Has done well in a crate.,Has done well in a home. ,,4-High energy,1/16/2022,1/16/2025," Grey / Brown Terrier, Pit Bull / Mix","Loves fetch, Loves toys, Knows basic commands, Fast learner, Loves car rides",Friendly,"3/18/2025 Primary Handler: amberSecondary Handler: emilyRunners:Scribe:Play Style: gentle/daintyGreeter/Helper: Significant Incidents: neutral in yard, slight hackle raise on rear, loosened with timeshook it off in yard, very chill, helicopter tail when greeting dogs, tolerant of dogs being nearby and tolerant of ralph being a heat seeking missile ",,1/17/2025 easily handled while in intake and during exam ,"2/15/2025 STOREE – Foster Return 2/14 How long have you had this dog? 2 weeksDoes this dog have any known medical issues, injuries, allergies or on any medication? If yes, please explain. kennel coughWhy are you bringing this dog back to the shelter? time and behaviorWhile in your care, did this dog live with children? NoIf this dog didn't live with children, how often did this dog interact with children? NeverWhat other animals did this dog live with in your home? No other animalsIf this dog met or played with other dogs please describe their body language: JumpyHas this dog ever fought with another dog? If yes, please describe the incident. noHas this dog ever injured another dog? If yes, please describe the incident. noHow does this dog react when they see an outside cat? chaseHow does this dog react when they see a small animal like a squirrel? chaseHas this dog ever killed a prey animal? (mouse, bird, rabbit, etc) If yes, please describe the incident. noHas this dog ever injured or killed another pet? If yes, please describe the incident. noHow does this dog react when they see another dog outside? half the time may barkIs this dog's behavior different on or off leash when they see a dog outside? noWhere did this dog spend most of their time? InsideHow long did this dog spend outside each day? 90 minsDo you have a fenced yard? YesIf you do not have a fenced yard, do you: Walk the dog on a leashHow did you exercise this dog? wakingHow often did you exercise this dog? DailyHow often did you take this dog for leash walks? More than once a dayWhat kind of collar did you use for this dog? Body harnessHow was this dog on a leash?.2 Great on a leash, Some pulling, but manageableHave you ever taken this dog to a training class? NoHave you trained this dog yourself? YesWhat kind of training tools have you tried with this dog? Treats, PraiseWhat commands does this dog know? Sit, Down, Give PawWhich behaviors does this dog need improvement on? Jumping, Barking, Whining, Trash picking, Counter surfing, barks if cratedWhich games does this dog like? FetchWhat type of toys does this dog like? Plush, Squeaky, Bones/Nylabones/ChewsWhen the dog played did they typically... Jump, Bite lightly, Bite hardHow long each day was this dog left alone inside your home? 4 hoursWhen left inside your home alone, was this dog... CratedWhen this dog was left alone did they show any of the following behaviors?.1 Barked, Cried, if. Not cratedpooped in houseIs this dog crate trained? YesHow many hours did this dog stay crated? Less than 4 hoursHow often did this dog have potty accidents in the house? RarelyHow often did this dog destroy things? chewed socksIf this dog destroys things, is it only when left alone? NoWhat items did this dog destroy? chewed socks. Got into paper trashWhat does this dog do when someone knocks at the door? barkWhat does this dog do when a stranger/visitor comes into the house? barkWhat does this dog do when a visitor tries to pet them? enjoysWhat does this dog do when a stranger approaches you on a walk? wags tailWhat does this dog do when a stranger tries to pet them while on a leash with you? wags tailWhat does this dog do when a stranger walks past the car with them inside? nothingWhat does this dog do when unfamiliar people walk by while they are in the yard? barkWhat does this dog do when you or someone else goes near the food bowl while they are eating? nothingWhat does this dog do when someone tries to take away toys, bones, food, or anything the dog decides is valuable? tries to keep it.What does this dog do when someone tells them to get off of furniture? Sometimes listensWhat does this dog do when someone tries to give them a hug? enjoysWhat does this dog do when someone reprimands them? cowersWhat is this dog's best quality? Pretty and happyWhat is this dog's worst quality? whines barks jumps doesnt listenCheck all that apply to this dog's personality: Friendly, Playful, AffectionateIn your own words, describe this dog's personality.. affectionateAll dogs are afraid of something. What is this dog afraid of? How do they react? thunderAll dogs have sensitive places. Where is this dog sensitive about being touched? Describe their reaction. noneAll dogs become annoyed or irritated at times. What annoys this dog? Describe their reaction. doesn't listenHave you seen them act aggressively toward anyone?.NoPlease tell us anything else you would like us to know about this dog. if shes trained professionally she'll be greatIf this dog was heartworm positive, did you start heartworm treatment? NoWould you like to be notified if this animal is ever at risk for euthanasia? Yes",False,A0057663603,Available,L1
